"ruleId","ruleType","fieldId","description","noticeSubtype","condition","expression","target","severity","cvsStage"
"BR-BT-05423-0146","mandatory","BT-5423-LotsGroup","The BT-5423 Award Criterion Number Threshold is mandatory at LotsGroup level for a notice of type Contract award notice – general directive, light regime.","33","NULL","NULL","all","ERROR","4"
"BR-BT-05423-0147","mandatory","BT-5423-LotsGroup","The BT-5423 Award Criterion Number Threshold is mandatory at LotsGroup level for a notice of type Contract award notice – sectoral directive, light regime.","34","NULL","NULL","all","ERROR","4"
"BR-BT-05423-0148","mandatory","BT-5423-LotsGroup","The BT-5423 Award Criterion Number Threshold is mandatory at LotsGroup level for a notice of type Concession award notice – concessions directive, light regime.","35","NULL","NULL","all","ERROR","4"
"BR-BT-05423-0149","mandatory","BT-5423-LotsGroup","The BT-5423 Award Criterion Number Threshold is mandatory at LotsGroup level for a notice of type Design contest result notice – general directive, design.","36","NULL","NULL","all","ERROR","4"
"BR-BT-05423-0150","mandatory","BT-5423-LotsGroup","The BT-5423 Award Criterion Number Threshold is mandatory at LotsGroup level for a notice of type Design contest result notice – sectoral directive, design.","37","NULL","NULL","all","ERROR","4"
"BR-BT-05423-0166","mandatory","BT-5423-Lot","The BT-5423 Award Criterion Number Threshold is mandatory at Lot level for a notice of type Prior information notice used to shorten time limits for receipt of tenders – general directive.","7","NULL","NULL","all","ERROR","4"
"BR-BT-05423-0167","mandatory","BT-5423-Lot","The BT-5423 Award Criterion Number Threshold is mandatory at Lot level for a notice of type Periodic indicative notice used to shorten time limits for receipt of tenders – sectoral directive.","8","NULL","NULL","all","ERROR","4"
"BR-BT-05423-0168","mandatory","BT-5423-Lot","The BT-5423 Award Criterion Number Threshold is mandatory at Lot level for a notice of type Prior information notice used to shorten time limits for receipt of tenders – defence directive.","9","NULL","NULL","all","ERROR","4"
"BR-BT-05423-0169","mandatory","BT-5423-Lot","The BT-5423 Award Criterion Number Threshold is mandatory at Lot level for a notice of type Prior information notice used as a call for competition - general directive, standard regime.","10","NULL","NULL","all","ERROR","4"
"BR-BT-05423-0170","mandatory","BT-5423-Lot","The BT-5423 Award Criterion Number Threshold is mandatory at Lot level for a notice of type Periodic indicative notice used as a call for competition - sectoral directive, standard regime.","11","NULL","NULL","all","ERROR","4"
"BR-BT-05423-0172","mandatory","BT-5423-Lot","The BT-5423 Award Criterion Number Threshold is mandatory at Lot level for a notice of type Prior information notice used as a call for competition - general directive, light regime.","12","NULL","NULL","all","ERROR","4"
"BR-BT-05423-0173","mandatory","BT-5423-Lot","The BT-5423 Award Criterion Number Threshold is mandatory at Lot level for a notice of type Periodic indicative notice used as a call for competition - sectoral directive, light regime.","13","NULL","NULL","all","ERROR","4"
"BR-BT-05423-0174","mandatory","BT-5423-Lot","The BT-5423 Award Criterion Number Threshold is mandatory at Lot level for a notice of type Prior information notice used as a call for competition - concessions directive, light regime.","14","NULL","NULL","all","ERROR","4"
"BR-BT-05423-0175","mandatory","BT-5423-Lot","The BT-5423 Award Criterion Number Threshold is mandatory at Lot level for a notice of type Notice on the existence of a qualification system – sectoral directive.","15","NULL","NULL","all","ERROR","4"
"BR-BT-05423-0176","mandatory","BT-5423-Lot","The BT-5423 Award Criterion Number Threshold is mandatory at Lot level for a notice of type Contract notice – general directive, standard regime.","16","NULL","NULL","all","ERROR","4"
"BR-BT-05423-0177","mandatory","BT-5423-Lot","The BT-5423 Award Criterion Number Threshold is mandatory at Lot level for a notice of type Contract notice – sectoral directive, standard regime.","17","NULL","NULL","all","ERROR","4"
"BR-BT-05423-0178","mandatory","BT-5423-Lot","The BT-5423 Award Criterion Number Threshold is mandatory at Lot level for a notice of type Contract notice – defence directive, standard regime .","18","NULL","NULL","all","ERROR","4"
"BR-BT-05423-0179","mandatory","BT-5423-Lot","The BT-5423 Award Criterion Number Threshold is mandatory at Lot level for a notice of type Concession notice – concessions directive, standard regime.","19","NULL","NULL","all","ERROR","4"
"BR-BT-05423-0181","mandatory","BT-5423-Lot","The BT-5423 Award Criterion Number Threshold is mandatory at Lot level for a notice of type Contract notice – general directive, light regime.","20","NULL","NULL","all","ERROR","4"
"BR-BT-05423-0182","mandatory","BT-5423-Lot","The BT-5423 Award Criterion Number Threshold is mandatory at Lot level for a notice of type Contract notice – sectoral directive, light regime.","21","NULL","NULL","all","ERROR","4"
"BR-BT-05423-0183","mandatory","BT-5423-Lot","The BT-5423 Award Criterion Number Threshold is mandatory at Lot level for a notice of type Subcontract notice – defence directive.","22","NULL","NULL","all","ERROR","4"
"BR-BT-05423-0184","mandatory","BT-5423-Lot","The BT-5423 Award Criterion Number Threshold is mandatory at Lot level for a notice of type Design contest notice – general directive, design.","23","NULL","NULL","all","ERROR","4"
"BR-BT-05423-0185","mandatory","BT-5423-Lot","The BT-5423 Award Criterion Number Threshold is mandatory at Lot level for a notice of type Design contest notice – sectoral directive, design.","24","NULL","NULL","all","ERROR","4"
"BR-BT-05423-0186","mandatory","BT-5423-Lot","The BT-5423 Award Criterion Number Threshold is mandatory at Lot level for a notice of type Voluntary ex-ante transparency notice – general directive.","25","NULL","NULL","all","ERROR","4"
"BR-BT-05423-0187","mandatory","BT-5423-Lot","The BT-5423 Award Criterion Number Threshold is mandatory at Lot level for a notice of type Voluntary ex-ante transparency notice – sectoral directive.","26","NULL","NULL","all","ERROR","4"
"BR-BT-05423-0188","mandatory","BT-5423-Lot","The BT-5423 Award Criterion Number Threshold is mandatory at Lot level for a notice of type Voluntary ex-ante transparency notice – defence directive.","27","NULL","NULL","all","ERROR","4"
"BR-BT-05423-0189","mandatory","BT-5423-Lot","The BT-5423 Award Criterion Number Threshold is mandatory at Lot level for a notice of type Voluntary ex-ante transparency notice – concession directive.","28","NULL","NULL","all","ERROR","4"
"BR-BT-05423-0190","mandatory","BT-5423-Lot","The BT-5423 Award Criterion Number Threshold is mandatory at Lot level for a notice of type Contract award notice – general directive, standard regime.","29","NULL","NULL","all","ERROR","4"
"BR-BT-05423-0191","mandatory","BT-5423-Lot","The BT-5423 Award Criterion Number Threshold is mandatory at Lot level for a notice of type Contract award notice – sectoral directive, standard regime.","30","NULL","NULL","all","ERROR","4"
"BR-BT-05423-0192","mandatory","BT-5423-Lot","The BT-5423 Award Criterion Number Threshold is mandatory at Lot level for a notice of type Contract award notice – defence directive, standard regime.","31","NULL","NULL","all","ERROR","4"
"BR-BT-05423-0193","mandatory","BT-5423-Lot","The BT-5423 Award Criterion Number Threshold is mandatory at Lot level for a notice of type Concession award notice – concession directive, standard regime.","32","NULL","NULL","all","ERROR","4"
"BR-BT-05423-0196","mandatory","BT-5423-Lot","The BT-5423 Award Criterion Number Threshold is mandatory at Lot level for a notice of type Contract award notice – general directive, light regime.","33","NULL","NULL","all","ERROR","4"
"BR-BT-05423-0197","mandatory","BT-5423-Lot","The BT-5423 Award Criterion Number Threshold is mandatory at Lot level for a notice of type Contract award notice – sectoral directive, light regime.","34","NULL","NULL","all","ERROR","4"
"BR-BT-05423-0198","mandatory","BT-5423-Lot","The BT-5423 Award Criterion Number Threshold is mandatory at Lot level for a notice of type Concession award notice – concessions directive, light regime.","35","NULL","NULL","all","ERROR","4"
"BR-BT-05423-0199","mandatory","BT-5423-Lot","The BT-5423 Award Criterion Number Threshold is mandatory at Lot level for a notice of type Design contest result notice – general directive, design.","36","NULL","NULL","all","ERROR","4"
"BR-BT-05423-0200","mandatory","BT-5423-Lot","The BT-5423 Award Criterion Number Threshold is mandatory at Lot level for a notice of type Design contest result notice – sectoral directive, design.","37","NULL","NULL","all","ERROR","4"
"BR-BT-13713-0032","mandatory","BT-13713-LotResult","The BT-13713 Result Lot Identifier is mandatory at LotResult level for a notice of type Voluntary ex-ante transparency notice – general directive.","25","NULL","NULL","all","ERROR","4"
"BR-BT-13713-0033","mandatory","BT-13713-LotResult","The BT-13713 Result Lot Identifier is mandatory at LotResult level for a notice of type Voluntary ex-ante transparency notice – sectoral directive.","26","NULL","NULL","all","ERROR","4"
"BR-BT-13713-0034","mandatory","BT-13713-LotResult","The BT-13713 Result Lot Identifier is mandatory at LotResult level for a notice of type Voluntary ex-ante transparency notice – defence directive.","27","NULL","NULL","all","ERROR","4"
"BR-BT-13713-0036","mandatory","BT-13713-LotResult","The BT-13713 Result Lot Identifier is mandatory at LotResult level for a notice of type Contract award notice – general directive, standard regime.","29","NULL","NULL","all","ERROR","4"
"BR-BT-13713-0037","mandatory","BT-13713-LotResult","The BT-13713 Result Lot Identifier is mandatory at LotResult level for a notice of type Contract award notice – sectoral directive, standard regime.","30","NULL","NULL","all","ERROR","4"
"BR-BT-13713-0038","mandatory","BT-13713-LotResult","The BT-13713 Result Lot Identifier is mandatory at LotResult level for a notice of type Contract award notice – defence directive, standard regime.","31","NULL","NULL","all","ERROR","4"
"BR-BT-13713-0039","mandatory","BT-13713-LotResult","The BT-13713 Result Lot Identifier is mandatory at LotResult level for a notice of type Concession award notice – concession directive, standard regime.","32","NULL","NULL","all","ERROR","4"
"BR-BT-13713-0041","mandatory","BT-13713-LotResult","The BT-13713 Result Lot Identifier is mandatory at LotResult level for a notice of type .","T02","NULL","NULL","all","ERROR","4"
"BR-BT-13713-0042","mandatory","BT-13713-LotResult","The BT-13713 Result Lot Identifier is mandatory at LotResult level for a notice of type Contract award notice – general directive, light regime.","33","NULL","NULL","all","ERROR","4"
"BR-BT-13713-0043","mandatory","BT-13713-LotResult","The BT-13713 Result Lot Identifier is mandatory at LotResult level for a notice of type Contract award notice – sectoral directive, light regime.","34","NULL","NULL","all","ERROR","4"
"BR-BT-13713-0044","mandatory","BT-13713-LotResult","The BT-13713 Result Lot Identifier is mandatory at LotResult level for a notice of type Concession award notice – concessions directive, light regime.","35","NULL","NULL","all","ERROR","4"
"BR-BT-13713-0045","mandatory","BT-13713-LotResult","The BT-13713 Result Lot Identifier is mandatory at LotResult level for a notice of type Design contest result notice – general directive, design.","36","NULL","NULL","all","ERROR","4"
"BR-BT-13713-0046","mandatory","BT-13713-LotResult","The BT-13713 Result Lot Identifier is mandatory at LotResult level for a notice of type Design contest result notice – sectoral directive, design.","37","NULL","NULL","all","ERROR","4"
"BR-BT-13713-0047","mandatory","BT-13713-LotResult","The BT-13713 Result Lot Identifier is mandatory at LotResult level for a notice of type Contract modification notice – general directive.","38","NULL","NULL","all","ERROR","4"
"BR-BT-13713-0048","mandatory","BT-13713-LotResult","The BT-13713 Result Lot Identifier is mandatory at LotResult level for a notice of type Contract modification notice – sectoral directive.","39","NULL","NULL","all","ERROR","4"
"BR-BT-13713-0049","mandatory","BT-13713-LotResult","The BT-13713 Result Lot Identifier is mandatory at LotResult level for a notice of type Contract modification notice – concessions directive.","40","NULL","NULL","all","ERROR","4"
